Row ID,Order ID,Order Status,Order_Purchase_Date,Order_Delivered_Date,Order_Estimated_Delivery_Date),Ship Mode,VendorID,Customer ID,Segment,State,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Surcharge,Total Cost
7453,CA-2017-105669,delivered,3/22/2018,4/16/2018,4/18/2018,Second Class,VEN04,SJ-20125,Home Office,New Jersey,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,1415.76,6,0.2,88.485,0,1327.275
6640,CA-2014-108609,delivered,12/18/2017,01-03-2018,01-12-2018,Second Class,VEN03,AJ-10780,Corporate,Virginia,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.664,8,0.4,-734.5264,0,2156.1904
1812,CA-2014-132612,delivered,03-02-2018,3/28/2018,3/27/2018,Second Class,VEN01,FO-14305,#N/A,#N/A,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,1441.3,7,0,245.021,0,1196.279
8563,CA-2016-123540,delivered,3/13/2018,3/16/2018,3/23/2018,Second Class,VEN02,DJ-13420,Corporate,Georgia,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,5,0,378.274,0,1076.626
5460,CA-2017-116680,delivered,1/18/2018,02-05-2018,2/16/2018,Second Class,VEN02,PK-19075,Consumer,Michigan,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.272,8,0.2,92.392,0,1385.88
248,CA-2014-131926,delivered,07-04-2017,07-10-2017,7/18/2017,Second Class,VEN03,DW-13480,Home Office,Minnesota,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0,496.0725,0,1007.1775
1546,CA-2014-150245,delivered,9/29/2017,10-06-2017,10/24/2017,Second Class,VEN04,PC-18745,Corporate,California,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1573.488,7,0.2,196.686,0,1376.802
9404,CA-2016-105459,delivered,06-06-2017,6/21/2017,07-05-2017,Second Class,VEN01,NP-18700,#N/A,#N/A,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1591.02,6,0,286.3836,0,1304.6364
4356,CA-2015-155600,delivered,02-06-2018,03-06-2018,3/22/2018,Second Class,VEN05,RO-19780,Consumer,Tennessee,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1598.058,7,0.7,-1065.372,0,2663.43
4209,CA-2014-145387,delivered,7/26/2018,08-03-2018,8/21/2018,Second Class,VEN01,AM-10705,#N/A,#N/A,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,1604.9,5,0,481.47,0,1123.43
1014,US-2015-126214,delivered,05-05-2018,5/14/2018,5/30/2018,Second Class,VEN01,JS-15880,#N/A,#N/A,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,1618.37,13,0,356.0414,0,1262.3286
7085,CA-2017-118724,delivered,12/14/2017,01-03-2018,1/16/2018,Second Class,VEN02,AR-10825,Corporate,Washington,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,1626.192,9,0.2,121.9644,0,1504.2276
3184,CA-2017-152912,delivered,4/26/2018,05-02-2018,5/24/2018,Second Class,VEN05,BM-11650,Corporate,New York,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1633.14,9,0,473.6106,0,1159.5294
1517,CA-2017-148446,delivered,8/17/2018,8/27/2018,09-06-2018,Second Class,VEN04,MC-17845,Consumer,Mississippi,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1669.6,4,0,116.872,0,1552.728
1757,CA-2015-135622,delivered,5/13/2018,5/24/2018,06-01-2018,Second Class,VEN03,TT-21460,#N/A,#N/A,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1718.4,6,0.2,150.36,0,1568.04
3385,CA-2015-130659,delivered,1/28/2018,02-05-2018,2/20/2018,Second Class,VEN04,MS-17365,Consumer,Michigan,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1799.75,5,0,539.925,0,1259.825
393,US-2014-135972,delivered,2/25/2017,03-11-2017,3/28/2017,Second Class,VEN05,JG-15115,Consumer,Washington,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1799.97,3,0,701.9883,0,1097.9817
2535,US-2017-117723,delivered,2/20/2017,3/29/2017,3/21/2017,Second Class,VEN03,DL-13495,#N/A,#N/A,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.632,6,0.2,-337.806,0,2139.438
1434,CA-2014-120768,delivered,03-10-2018,3/28/2018,04-03-2018,Second Class,VEN05,IM-15070,Consumer,Washington,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,1819.86,14,0,163.7874,0,1656.0726
6882,CA-2015-137113,delivered,08-11-2017,8/19/2017,09-04-2017,Second Class,VEN05,TW-21025,Home Office,Arizona,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,1913.4,9,0,401.814,0,1511.586
9948,CA-2017-121559,processing,6/28/2017,1/0/1900,7/20/2017,Second Class,VEN03,HW-14935,Corporate,California,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,1925.88,6,0,539.2464,0,1386.6336
8891,CA-2016-147256,delivered,5/15/2017,5/18/2017,06-02-2017,Second Class,VEN02,FC-14245,#N/A,#N/A,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1927.59,7,0,751.7601,0,1175.8299
1702,CA-2015-114069,delivered,09-05-2017,09-11-2017,9/22/2017,Second Class,VEN01,ND-18370,#N/A,#N/A,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,1931.04,9,0.1,321.84,0,1609.2
6528,CA-2016-157791,delivered,4/17/2018,4/25/2018,05-10-2018,Second Class,VEN05,CA-11965,#N/A,#N/A,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,4,0,899.982,0,1099.978
245,CA-2014-131926,delivered,07-04-2017,07-10-2017,7/18/2017,Second Class,VEN04,DW-13480,Home Office,Minnesota,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,7,0,580.5394,0,1421.3206
6880,CA-2015-137113,delivered,08-11-2017,8/19/2017,09-04-2017,Second Class,VEN05,TW-21025,Home Office,Arizona,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2003.92,5,0.2,125.245,0,1878.675
8681,CA-2016-143805,delivered,4/16/2018,4/18/2018,05-02-2018,Second Class,VEN03,JD-15895,Corporate,New Jersey,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55,7,0,694.5015,0,1410.0485
4882,CA-2017-143567,delivered,4/19/2017,4/28/2017,05-12-2017,Second Class,VEN03,TB-21175,#N/A,#N/A,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91,9,0,517.4793,0,1732.4307
7488,US-2015-134558,delivered,6/18/2018,6/22/2018,6/29/2018,Second Class,VEN03,PM-19135,Home Office,Michigan,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91,9,0,517.4793,0,1732.4307
5627,CA-2014-126683,delivered,01-01-2018,01-11-2018,1/24/2018,Second Class,VEN05,PP-18955,#N/A,#N/A,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2348.82,9,0,399.2994,0,1949.5206
400,CA-2016-108987,delivered,6/15/2018,6/26/2018,7/17/2018,Second Class,VEN05,AG-10675,Consumer,Texas,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,4,0.32,-317.1528,0,2713.4184
9949,CA-2017-121559,processing,6/28/2017,1/0/1900,7/20/2017,Second Class,VEN02,HW-14935,Corporate,California,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2405.2,8,0,793.716,0,1611.484
264,US-2014-106992,delivered,05-07-2018,5/24/2018,06-07-2018,Second Class,VEN02,SB-20290,Corporate,Texas,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7,0.4,-251.9958,0,2771.9538
7580,CA-2015-123113,delivered,12-08-2017,1/17/2018,01-08-2018,Second Class,VEN04,AT-10735,Consumer,Washington,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12,8,0,735.0336,0,1890.0864
2568,CA-2017-123967,delivered,6/18/2017,6/23/2017,6/30/2017,Second Class,VEN04,SF-20200,Consumer,Washington,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,2665.62,9,0,239.9058,0,2425.7142
3984,CA-2016-135265,delivered,06-02-2018,06-11-2018,07-05-2018,Second Class,VEN04,CC-12370,#N/A,#N/A,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.9865,0,1854.9735
5563,CA-2017-133263,delivered,9/29/2017,10-06-2017,10/17/2017,Second Class,VEN02,JE-15610,#N/A,#N/A,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2999.95,5,0,1439.976,0,1559.974
263,US-2014-106992,delivered,05-07-2018,5/24/2018,06-07-2018,Second Class,VEN05,SB-20290,Corporate,Texas,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4,-509.997,0,3569.979
5171,CA-2016-122903,delivered,5/16/2018,06-07-2018,06-05-2018,Second Class,VEN03,LA-16780,Corporate,Michigan,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3504.9,5,0,700.98,0,2803.92
1247,CA-2014-168494,delivered,05-12-2018,5/30/2018,06-01-2018,Second Class,VEN03,NP-18700,#N/A,#N/A,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,3610.848,12,0.2,135.4068,0,3475.4412
9426,CA-2014-116246,delivered,6/25/2018,07-05-2018,7/31/2018,Second Class,VEN03,LW-17215,#N/A,#N/A,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3785.292,6,0.1,420.588,0,3364.704
3281,CA-2014-102988,delivered,1/25/2017,1/31/2017,03-08-2017,Second Class,VEN02,GM-14695,#N/A,#N/A,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0,83.281,0,4080.769
6621,US-2017-167402,delivered,08-05-2018,08-09-2018,08-09-2018,Second Class,VEN02,CP-12085,#N/A,#N/A,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0,83.281,0,4080.769
9640,CA-2015-116638,delivered,03-12-2018,4/24/2018,3/28/2018,Second Class,VEN04,JH-15985,Consumer,Michigan,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,4297.644,13,0.4,-1862.3124,0,6159.9564
4298,CA-2017-129021,delivered,10-03-2017,10/18/2017,11-01-2017,Second Class,VEN03,PO-18850,Consumer,Pennsylvania,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,4367.896,13,0.2,327.5922,0,4040.3038
7244,CA-2017-118892,delivered,2/21/2018,3/23/2018,3/15/2018,Second Class,VEN02,TP-21415,#N/A,#N/A,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,4416.174,9,0.3,-630.882,0,5047.056
9166,CA-2016-100300,delivered,5/24/2017,5/26/2017,06-06-2017,Second Class,VEN04,MJ-17740,Consumer,Washington,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,4476.8,4,0.2,503.64,0,3973.16
7819,CA-2016-138478,delivered,3/23/2017,3/31/2017,4/19/2017,Second Class,VEN01,DP-13390,#N/A,#N/A,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,4535.976,3,0.2,1644.2913,0,2891.6847
1804,CA-2017-158379,delivered,9/15/2017,9/25/2017,10-06-2017,Second Class,VEN05,JA-15970,#N/A,#N/A,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.736,7,0.2,-1049.3406,0,5713.0766
5885,CA-2016-136301,delivered,2/25/2018,3/15/2018,04-04-2018,Second Class,VEN04,EH-13765,#N/A,#N/A,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,4912.59,3,0,196.5036,0,4716.0864
6521,CA-2017-138289,delivered,2/19/2018,2/21/2018,03-05-2018,Second Class,VEN04,AR-10540,#N/A,#N/A,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,5443.96,4,0,2504.2216,0,2939.7384
2506,CA-2014-143917,unavailable,02-08-2018,1/0/1900,03-06-2018,Second Class,VEN01,KL-16645,Consumer,Illinois,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,8187.65,5,0,327.506,0,7860.144
8489,CA-2016-158841,delivered,05-01-2018,5/14/2018,5/24/2018,Second Class,VEN02,SE-20110,#N/A,#N/A,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95,5,0,2799.984,0,5949.966
4102,US-2017-102288,delivered,06-01-2018,06-12-2018,07-04-2018,Standard Class,VEN04,ZC-21910,Consumer,Oregon,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.444,1,0.8,-1.11,0.05,1.6317
8659,CA-2016-168361,delivered,04-10-2018,4/19/2018,05-10-2018,Standard Class,VEN03,KB-16600,Corporate,Michigan,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,0.836,1,0.8,-1.3376,0.05,2.28228
7549,CA-2014-103492,delivered,06-08-2018,6/19/2018,7/17/2018,Standard Class,VEN02,CM-12715,#N/A,#N/A,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,0.898,1,0.8,-1.5715,0.05,2.592975
8025,CA-2014-129189,delivered,01-03-2018,1/26/2018,1/26/2018,Standard Class,VEN01,HM-14860,#N/A,#N/A,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1.044,1,0.8,-1.827,0.05,3.01455
977,US-2017-100209,delivered,1/18/2018,4/18/2018,3/29/2018,Standard Class,VEN01,TD-20995,Consumer,Illinois,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,0.7,-0.792,0.05,1.9656
1333,CA-2014-122567,delivered,12-03-2017,12-08-2017,12/20/2017,Standard Class,VEN03,MN-17935,#N/A,#N/A,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,3,0.8,-1.728,0.05,2.9484
4934,CA-2015-106978,delivered,3/26/2018,04-04-2018,4/17/2018,Standard Class,VEN04,ZC-21910,Consumer,Oregon,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,0.7,-0.792,0.05,1.9656
2606,CA-2014-112718,delivered,06-10-2018,6/18/2018,07-03-2018,Standard Class,VEN05,KN-16450,#N/A,#N/A,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,1.167,1,0.7,-0.8558,0.05,2.12394
4875,CA-2017-164042,delivered,08-10-2018,8/17/2018,8/22/2018,Standard Class,VEN04,KL-16645,Consumer,Illinois,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,1.188,1,0.8,-1.9602,0.05,3.30561
1113,US-2016-110156,delivered,05-09-2018,5/18/2018,6/20/2018,Standard Class,VEN02,EH-13945,Consumer,California,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.192,2,0.8,-2.0264,0.05,3.37932
3326,CA-2014-165309,delivered,12-01-2017,01-05-2018,01-04-2018,Standard Class,VEN05,KD-16270,Consumer,Virginia,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",1.234,1,0.8,-1.9744,0.05,3.36882
5207,CA-2015-102015,delivered,2/19/2018,3/15/2018,3/16/2018,Standard Class,VEN01,TM-21010,#N/A,#N/A,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.24,1,0,0.5828,0.05,0.69006
8966,CA-2017-106691,delivered,6/13/2017,6/14/2017,6/27/2017,Standard Class,VEN04,CC-12370,#N/A,#N/A,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.248,2,0.8,-1.9344,0.05,3.34152
2347,CA-2016-159373,delivered,3/21/2018,04-04-2018,4/17/2018,Standard Class,VEN04,LT-17110,Consumer,California,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.272,2,0.8,-2.1624,0.05,3.60612
2428,CA-2016-169922,delivered,7/30/2017,08-04-2017,8/18/2017,Standard Class,VEN04,MZ-17515,Corporate,California,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1.344,4,0.8,-2.1504,0.05,3.66912
3767,CA-2016-163153,delivered,05-04-2017,5/15/2017,5/29/2017,Standard Class,VEN05,DM-12955,#N/A,#N/A,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,1,0.2,0.504,0.05,0.882
5857,CA-2015-112214,delivered,10-04-2017,10-08-2017,10/23/2017,Standard Class,VEN04,AH-10690,#N/A,#N/A,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.362,1,0.8,-2.1792,0.05,3.71826
6598,CA-2014-169257,delivered,3/15/2018,3/21/2018,04-03-2018,Standard Class,VEN02,SV-20785,#N/A,#N/A,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,1.365,1,0.7,-0.91,0.05,2.38875
7357,CA-2016-114748,delivered,08-10-2017,8/17/2017,09-01-2017,Standard Class,VEN04,MZ-17335,#N/A,#N/A,OFF-AR-10001315,Office Supplies,Art,Newell 310,1.408,1,0.2,0.1584,0.05,1.31208
1066,CA-2015-161263,delivered,6/19/2018,6/20/2018,07-04-2018,Standard Class,VEN05,TS-21160,#N/A,#N/A,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,1.448,1,0.2,0.2353,0.05,1.273335
4782,CA-2014-159310,delivered,3/28/2018,04-07-2018,4/24/2018,Standard Class,VEN05,SC-20725,Consumer,Delaware,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",1.476,3,0.8,-2.214,0.05,3.8745
3214,CA-2016-132409,delivered,1/16/2018,1/29/2018,02-09-2018,Standard Class,VEN03,TH-21235,Corporate,Texas,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.504,1,0.2,0.1692,0.05,1.40154
7495,US-2017-160836,delivered,02-08-2018,2/20/2018,03-07-2018,Standard Class,VEN05,CC-12475,#N/A,#N/A,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",1.556,2,0.8,-4.2012,0.05,6.04506
7901,CA-2017-128363,delivered,1/24/2018,02-08-2018,03-01-2018,Standard Class,VEN03,DC-12850,#N/A,#N/A,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,1.584,2,0.2,0.4752,0.05,1.16424
5541,US-2017-150595,delivered,05-07-2018,05-10-2018,5/17/2018,Standard Class,VEN01,LE-16810,Consumer,California,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1.592,2,0.8,-2.6268,0.05,4.42974
262,US-2017-155299,delivered,1/19/2018,02-01-2018,2/14/2018,Standard Class,VEN04,Dl-13600,Corporate,Ohio,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8,-4.466,0.05,6.3945
5343,US-2014-168501,delivered,7/13/2018,7/23/2018,08-01-2018,Standard Class,VEN05,JK-15325,#N/A,#N/A,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,1.632,1,0.2,0.5508,0.05,1.13526
4246,CA-2017-117702,delivered,08-12-2018,8/24/2018,09-06-2018,Standard Class,VEN05,LS-16975,Home Office,California,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,1.64,1,0,0.738,0.05,0.9471
6819,CA-2017-163860,delivered,4/20/2018,4/26/2018,5/16/2018,Standard Class,VEN05,LO-17170,#N/A,#N/A,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1.68,5,0.8,-2.688,0.05,4.5864
8766,CA-2015-107083,delivered,5/19/2018,5/22/2018,06-08-2018,Standard Class,VEN02,BB-11545,Corporate,Texas,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,1.696,2,0.8,-2.544,0.05,4.452
8926,CA-2016-168032,delivered,10/24/2017,11-04-2017,11/14/2017,Standard Class,VEN05,DF-13135,#N/A,#N/A,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,1.728,3,0.8,-2.6784,0.05,4.62672
8983,CA-2016-110898,delivered,11/15/2017,11/22/2017,12/13/2017,Standard Class,VEN03,LC-16870,Consumer,Colorado,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,4,0.8,-2.7648,0.05,4.71744
8318,CA-2017-130904,delivered,3/25/2018,04-02-2018,4/20/2018,Standard Class,VEN02,HM-14980,Consumer,New York,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,1.752,1,0.2,0.1533,0.05,1.678635
4006,US-2015-168732,delivered,1/13/2018,1/16/2018,1/30/2018,Standard Class,VEN03,KM-16660,#N/A,#N/A,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,1.78,1,0,0.4984,0.05,1.34568
102,CA-2016-158568,delivered,08-09-2017,8/18/2017,09-04-2017,Standard Class,VEN03,RB-19465,Home Office,California,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,0.05,5.06898
3765,CA-2017-125878,delivered,12/21/2017,01-05-2018,1/17/2018,Standard Class,VEN04,MH-18025,#N/A,#N/A,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,0.05,5.06898
8221,CA-2014-120775,delivered,2/22/2017,03-08-2017,04-03-2017,Standard Class,VEN02,RD-19930,#N/A,#N/A,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,0.05,5.06898
7792,CA-2016-108364,delivered,11/24/2017,12-01-2017,12/19/2017,Standard Class,VEN05,BP-11050,#N/A,#N/A,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.8,5,0.8,-2.88,0.05,4.914
5527,CA-2017-166933,delivered,4/19/2018,4/23/2018,05-08-2018,Standard Class,VEN03,MG-17890,#N/A,#N/A,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.81,1,0,0.6516,0.05,1.21632
4872,CA-2017-164042,delivered,08-10-2018,8/17/2018,8/22/2018,Standard Class,VEN05,KL-16645,Consumer,Illinois,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,1.824,2,0.2,0.6156,0.05,1.26882
5480,CA-2014-101770,delivered,10/14/2017,10/30/2017,11-07-2017,Standard Class,VEN05,KB-16240,Corporate,California,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,1.869,1,0.7,-1.3083,0.05,3.336165
1202,CA-2016-114727,delivered,3/17/2018,3/28/2018,4/13/2018,Standard Class,VEN01,LS-16945,Corporate,Pennsylvania,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,1.872,3,0.7,-1.4352,0.05,3.47256
7312,CA-2015-162761,delivered,06-10-2018,6/19/2018,07-12-2018,Standard Class,VEN05,SC-20575,#N/A,#N/A,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.872,2,0.7,-1.3104,0.05,3.34152
8184,CA-2017-155642,delivered,7/26/2017,7/27/2017,08-11-2017,Standard Class,VEN05,BM-11575,#N/A,#N/A,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.892,1,0.6,-0.9933,0.05,3.029565
4757,CA-2017-169817,delivered,12/16/2017,12/30/2017,01-12-2018,Standard Class,VEN05,EB-13870,Consumer,Utah,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,2,0.7,-1.5264,0.05,3.60612
6110,CA-2016-150007,delivered,6/28/2018,07-09-2018,7/24/2018,Standard Class,VEN03,AS-10090,#N/A,#N/A,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,3,0.8,-3.2436,0.05,5.40918
